iter	Passed	Remaining
940	178342	55341
941	178539	55153
942	178716	54960
943	178897	54768
944	179085	54578
945	179287	54392
946	179485	54205
947	179709	54026
948	179912	53840
949	180119	53656
950	180346	53478
951	180549	53292
952	180721	53097
953	180928	52913
954	181103	52719
955	181298	52530
956	181489	52341
957	181677	52151
958	181864	51961
959	182054	51771
960	182237	51580
961	182433	51392
962	182636	51206
963	182848	51023
964	183072	50842
965	183265	50654
966	183436	50459
967	183637	50272
968	183835	50085
969	184029	49896
970	184238	49712
971	184450	49528
972	184664	49344
973	184991	49191
974	185279	49027
975	185577	48866
976	185873	48703
977	186130	48530
978	186399	48361
979	186671	48191
980	186967	48028
981	187159	47838
982	187354	47648
983	187506	47448
984	187699	47258
985	187907	47072
986	188167	46899
987	188369	46710
988	188554	46519
989	188729	46324
990	188945	46140
991	189137	45949
992	189352	45764
993	189547	45575
994	189752	45388
995	189987	45207
996	190173	45016
997	190371	44826
998	190568	44637
999	190756	44446
1000	190944	44254
1001	191129	44062
1002	191304	43868
1003	191490	43676
1004	191653	43479
1005	191846	43289
1006	192059	43103
1007	192274	42918
1008	192455	42725
1009	192618	42528
1010	192785	42332
1011	192972	42141
1012	193141	41945
1013	193323	41753
1014	193500	41559
1015	193692	41369
1016	193884	41179
1017	194070	40987
1018	194257	40796
1019	194455	40606
1020	194653	40417
1021	194850	40228
1022	195075	40044
1023	195308	39862
1024	195517	39675
1025	195726	39488
1026	195925	39299
1027	196130	39111
1028	196339	38924
1029	196517	38731
1030	196730	38544
1031	196933	38356
1032	197109	38162
1033	197291	37970
1034	197495	37781
1035	197696	37592
1036	197904	37405
1037	198106	37216
1038	198271	37020
1039	198503	36837
1040	198698	36647
1041	198895	36457
1042	199099	36269
1043	199300	36080
1044	199507	35892
1045	199712	35703
1046	199912	35514
1047	200092	35321
1048	200278	35129
1049	200529	34949
1050	200739	34761
1051	200924	34569
1052	201120	34379
1053	201326	34191
1054	201533	34002
1055	201735	33813
1056	201893	33617
1057	202095	33427
1058	202286	33236
1059	202447	33040
1060	202638	32849
1061	202830	32659
1062	203041	32471
1063	203222	32278
1064	203421	32089
1065	203616	31898
1066	203831	31711
1067	204030	31521
1068	204228	31331
1069	204422	31141
1070	204589	30946
1071	204776	30754
1072	204965	30563
1073	205155	30372
1074	205352	30182
1075	205557	29993
1076	205821	29812
1077	206044	29626
1078	206278	29441
1079	206473	29250
1080	206644	29056
1081	206851	28867
1082	207073	28680
1083	207271	28490
1084	207443	28296
1085	207639	28105
1086	207843	27916
1087	208036	27725
1088	208221	27533
1089	208413	27342
1090	208621	27153
1091	208845	26966
1092	209014	26772
1093	209209	26581
1094	209402	26390
1095	209596	26199
1096	209769	26006
1097	209959	25814
1098	210145	25622
1099	210317	25429
1100	210509	25238
1101	210698	25046
1102	210898	24856
1103	211128	24669
1104	211346	24481
1105	211537	24290
1106	211743	24100
1107	211953	23911
1108	212147	23720
1109	212350	23530
1110	212561	23341
1111	212768	23151
1112	212967	22961
1113	213134	22767
1114	213321	22575
1115	213502	22383
1116	213672	22189
1117	213880	22000
1118	214056	21807
1119	214262	21617
1120	214471	21427
1121	214693	21239
1122	214907	21050
1123	215119	20861
1124	215300	20668
1125	215503	20478
1126	215712	20288
1127	215913	20098
1128	216106	19907
1129	216316	19717
1130	216530	19527
1131	216726	19336
1132	216925	19146
1133	217132	18955
1134	217313	18763
1135	217509	18572
1136	217708	18381
1137	217909	18191
1138	218106	18000
1139	218296	17808
1140	218488	17616
1141	218673	17424
1142	218875	17234
1143	219054	17041
1144	219244	16850
1145	219438	16658
1146	219635	16467
1147	219813	16275
1148	220012	16084
1149	220204	15893
1150	220396	15701
1151	220576	15509
1152	220775	15318
1153	220973	15127
1154	221140	14934
1155	221336	14743
1156	221580	14554
1157	221762	14362
1158	221980	14173
1159	222179	13981
1160	222377	13790
1161	222568	13599
1162	222733	13406
1163	222894	13212
1164	223090	13021
1165	223269	12829
1166	223518	12641
1167	223705	12449
1168	223901	12258
1169	224083	12066
1170	224277	11874
1171	224482	11683
1172	224679	11492
1173	224874	11301
1174	225074	11110
1175	225276	10919
1176	225475	10727
1177	225676	10536
1178	225841	10343
1179	226033	10152
1180	226194	9959
1181	226371	9767
1182	226567	9575
1183	226751	9384
1184	226980	9194
1185	227151	9001
1186	227351	8810
1187	227544	8619
1188	227732	8427
1189	227932	8236
1190	228137	8045
1191	228304	7852
1192	228505	7661
1193	228717	7470
1194	228907	7279
1195	229101	7087
1196	229308	6896
1197	229494	6704
1198	229694	6513
1199	229891	6322
1200	230084	6130
1201	230313	5939
1202	230491	5747
1203	230700	5556
1204	230922	5365
1205	231116	5174
1206	231320	4982
1207	231511	4791
1208	231711	4599
1209	231921	4408
1210	232162	4217
1211	232371	4026
1212	232582	3834
1213	232788	3643
1214	232968	3451
1215	233166	3259
1216	233375	3068
1217	233551	2876
1218	233752	2684
1219	233931	2492
1220	234112	2300
1221	234318	2109
1222	234505	1917
1223	234704	1725
1224	234922	1534
1225	235116	1342
1226	235286	1150
1227	235488	958
1228	235696	767
1229	235889	575
1230	236084	383
1231	236281	191
1232	236451	0
