iter	Passed	Remaining
845	192774	88183
846	192990	87950
847	193213	87720
848	193432	87488
849	193689	87274
850	193901	87039
851	194120	86807
852	194363	86586
853	194611	86367
854	194816	86129
855	195015	85888
856	195245	85661
857	195499	85445
858	195721	85215
859	195967	84995
860	196180	84761
861	196378	84520
862	196578	84280
863	196809	84054
864	197049	83831
865	197274	83602
866	197525	83384
867	197772	83164
868	198067	82964
869	198314	82745
870	198544	82517
871	198803	82302
872	199012	82066
873	199220	81830
874	199367	81569
875	199522	81312
876	199768	81091
877	199983	80858
878	200228	80638
879	200457	80410
880	200708	80192
881	200935	79964
882	201198	79750
883	201448	79531
884	201691	79309
885	201931	79085
886	202180	78866
887	202420	78643
888	202695	78433
889	202938	78211
890	203236	78010
891	203463	77781
892	203721	77564
893	203915	77323
894	204178	77108
895	204435	76891
896	204694	76674
897	204911	76442
898	205168	76224
899	205423	76006
900	205661	75781
901	205912	75562
902	206175	75346
903	206395	75115
904	206654	74897
905	206912	74680
906	207131	74448
907	207381	74227
908	207599	73995
909	207830	73768
910	208072	73544
911	208333	73327
912	208595	73111
913	208839	72888
914	209060	72657
915	209278	72424
916	209529	72204
917	209777	71982
918	210027	71761
919	210246	71529
920	210497	71308
921	210744	71086
922	210970	70856
923	211188	70624
924	211403	70391
925	211658	70172
926	211903	69948
927	212150	69726
928	212399	69504
929	212615	69271
930	212824	69036
931	213049	68806
932	213273	68576
933	213489	68344
934	213759	68128
935	214003	67904
936	214265	67686
937	214504	67461
938	214749	67237
939	214966	67005
940	215189	66774
941	215433	66551
942	215650	66318
943	215869	66087
944	216126	65867
945	216337	65633
946	216564	65403
947	216781	65171
948	217027	64948
949	217227	64710
950	217483	64490
951	217755	64274
952	218010	64053
953	218256	63829
954	218513	63609
955	218743	63380
956	219017	63164
957	219289	62948
958	219519	62719
959	219761	62494
960	220009	62271
961	220276	62053
962	220534	61832
963	220764	61603
964	221026	61383
965	221265	61157
966	221525	60936
967	221788	60716
968	222029	60490
969	222261	60262
970	222494	60034
971	222731	59807
972	222976	59582
973	223230	59360
974	223474	59134
975	223707	58906
976	223919	58672
977	224191	58454
978	224444	58231
979	224689	58006
980	224926	57779
981	225158	57550
982	225396	57323
983	225611	57090
984	225842	56861
985	226104	56640
986	226349	56415
987	226565	56182
988	226790	55952
989	227034	55726
990	227276	55500
991	227523	55275
992	227730	55040
993	227980	54816
994	228158	54574
995	228385	54344
996	228630	54119
997	228851	53887
998	229070	53656
999	229344	53437
1000	229567	53206
1001	229774	52972
1002	230036	52750
1003	230275	52522
1004	230489	52290
1005	230751	52068
1006	230989	51840
1007	231260	51620
1008	231503	51394
1009	231750	51168
1010	231980	50939
1011	232213	50710
1012	232460	50484
1013	232673	50251
1014	232915	50025
1015	233165	49800
1016	233397	49571
1017	233658	49348
1018	233875	49116
1019	234114	48888
1020	234354	48661
1021	234654	48446
1022	234908	48221
1023	235136	47991
1024	235391	47767
1025	235632	47539
1026	235868	47311
1027	236122	47086
1028	236354	46857
1029	236578	46626
1030	236839	46403
1031	237058	46171
1032	237284	45940
1033	237546	45717
1034	237758	45484
1035	238012	45259
1036	238305	45041
1037	238573	44818
